x y color
0.201711 -0.0642987 3
0.192833 -0.0895519 3
0.168468 -0.131174 3
0.198704 -0.0805628 3
0.150979 -0.153513 3
0.179393 -0.120696 3
0.19552 -0.094402 3
0.145935 -0.161972 3
0.137949 -0.169987 3
0.127021 -0.179405 3
0.196721 -0.100093 3
0.130831 -0.178884 3
0.179123 -0.132027 3
0.15527 -0.160652 3
0.136531 -0.177991 3
0.188278 -0.123603 3
0.210865 -0.0816642 3
0.205242 -0.0970415 3
0.122881 -0.191967 3
0.174878 -0.147582 3
0.128129 -0.190679 3
0.113592 -0.200717 3
0.179668 -0.146035 3
0.126569 -0.194949 3
0.11611 -0.202393 3
0.207023 -0.109578 3
0.182448 -0.148328 3
0.203504 -0.119578 3
0.149689 -0.183664 3
0.132782 -0.197322 3
0.118566 -0.207215 3
0.197303 -0.13601 3
0.194783 -0.141136 3
0.142285 -0.195061 3
0.17876 -0.163629 3
0.235271 -0.061764 3
0.199815 -0.140286 3
0.216873 -0.114074 3
0.125031 -0.211794 3
0.166016 -0.18268 3
0.141163 -0.203597 3
0.19058 -0.159704 3
0.171566 -0.181218 3
0.146355 -0.203238 3
0.202216 -0.149285 3
0.218173 -0.126617 3
0.205326 -0.14808 3
0.158971 -0.198171 3
0.160737 -0.197903 3
0.146717 -0.20961 3
0.110857 -0.231592 3
0.207798 -0.152339 3
0.159707 -0.203337 3
0.192684 -0.173759 3
0.193459 -0.174244 3
0.168626 -0.199556 3
0.153045 -0.212853 3
0.145345 -0.219265 3
0.210434 -0.159357 3
0.151372 -0.217347 3
0.22761 -0.137205 3
0.14545 -0.223507 3
0.169953 -0.20666 3
0.203018 -0.175667 3
0.197131 -0.183574 3
0.170452 -0.209743 3
0.139587 -0.232485 3
0.157941 -0.221535 3
0.126277 -0.242009 3
0.176633 -0.209303 3
0.213333 -0.173176 3
0.213616 -0.174257 3
0.160446 -0.225281 3
0.212417 -0.17853 3
0.159331 -0.228272 3
0.177327 -0.215759 3
0.15687 -0.232148 3
0.146829 -0.239683 3
0.169119 -0.225638 3
0.141233 -0.245104 3
0.205091 -0.196141 3
0.155263 -0.238618 3
0.14688 -0.244919 3
0.192209 -0.212439 3
0.216078 -0.189478 3
0.177417 -0.22723 3
0.122236 -0.262086 3
0.16347 -0.239645 3
0.173601 -0.233535 3
0.0967927 -0.275376 3
0.191567 -0.221426 3
0.126497 -0.265056 3
0.222239 -0.19338 3
0.116824 -0.271422 3
0.182214 -0.233771 3
0.167776 -0.245432 3
0.185944 -0.233124 3
0.135513 -0.266639 3
0.163449 -0.251564 3
0.147301 -0.262381 3
0.127802 -0.273406 3
0.126133 -0.275172 3
0.175756 -0.247558 3
0.149197 -0.265449 3
0.0975057 -0.289422 3
0.0890586 -0.293074 3
0.133599 -0.276636 3
0.1782 -0.251347 3
0.191126 -0.242812 3
0.156822 -0.267303 3
0.203964 -0.234525 3
0.0700909 -0.303729 3
0.0838055 -0.30117 3
0.180513 -0.256331 3
0.156554 -0.272667 3
0.137682 -0.283668 3
0.102374 -0.299186 3
0.154926 -0.276697 3
0.16205 -0.273633 3
0.215296 -0.235281 3
0.169036 -0.271499 3
0.213892 -0.238982 3
0.0221633 -0.320857 3
0.240704 -0.214668 3
0.114759 -0.302379 3
0.153451 -0.285726 3
0.0884957 -0.312954 3
0.0344873 -0.324298 3
0.175503 -0.275945 3
0.0966491 -0.313362 3
0.209294 -0.253622 3
0.0421637 -0.327023 3
0.0717213 -0.322758 3
0.112109 -0.312001 3
0.0854488 -0.321263 3
0.169273 -0.287154 3
0.205798 -0.263362 3
0.128257 -0.309622 3
0.202214 -0.268383 3
0.0438507 -0.334071 3
-0.0216196 -0.337145 3
0.126369 -0.314285 3
0.158386 -0.300448 3
0.0499975 -0.33685 3
0.145412 -0.30893 3
0.111712 -0.323603 3
-0.0138753 -0.342963 3
0.0560979 -0.339541 3
0.044978 -0.342101 3
0.0848615 -0.335376 3
0.0837407 -0.336586 3
0.109038 -0.330211 3
0.0980532 -0.334577 3
0.185891 -0.296023 3
0.145965 -0.318606 3
0.0361215 -0.34949 3
0.108479 -0.335133 3
0.11367 -0.33436 3
0.180803 -0.304408 3
-0.0458544 -0.351981 3
0.0828645 -0.346073 3
0.0338887 -0.355144 3
-0.0150719 -0.35734 3
0.100046 -0.344318 3
0.171255 -0.316043 3
0.146895 -0.329061 3
0.0954578 -0.348421 3
-0.0492134 -0.358803 3
0.121545 -0.342114 3
0.169437 -0.322119 3
0.0209485 -0.364263 3
0.0316449 -0.364394 3
0.180522 -0.319149 3
0.115502 -0.348949 3
0.136569 -0.342225 3
0.0808011 -0.360423 3
-0.00298552 -0.370258 3
0.132142 -0.346852 3
0.0665358 -0.366075 3
0.0559458 -0.368753 3
0.0459714 -0.371037 3
0.0943596 -0.362702 3
0.0160916 -0.375331 3
0.0547534 -0.372575 3
0.19366 -0.324014 3
0.181935 -0.331768 3
0.0120472 -0.379088 3
-0.00942913 -0.380063 3
0.11399 -0.363633 3
0.0463501 -0.379159 3
0.136193 -0.357842 3
-0.0912012 -0.37279 3
0.036718 -0.382928 3
0.00266226 -0.385576 3
0.131398 -0.363464 3
0.161456 -0.352138 3
0.199567 -0.333078 3
0.150667 -0.358842 3
0.164352 -0.353778 3
0.0981206 -0.378479 3
0.0574433 -0.387659 3
-0.00991443 -0.392668 3
-0.0470535 -0.390872 3
0.080707 -0.386253 3
-0.0291054 -0.394423 3
0.00801435 -0.396315 3
-0.0532363 -0.393714 3
-0.100947 -0.38519 3
0.0569413 -0.395016 3
-0.115983 -0.382816 3
0.092491 -0.390086 3
0.124964 -0.381875 3
-0.115847 -0.38568 3
-0.0887246 -0.393731 3
0.0269119 -0.403608 3
0.0188932 -0.404965 3
0.0766583 -0.399009 3
-0.135242 -0.384093 3
0.0203455 -0.407601 3
0.0343332 -0.407565 3
0.0752526 -0.402943 3
-0.0439619 -0.408452 3
0.158696 -0.379898 3
0.0699534 -0.40664 3
-0.136696 -0.390266 3
-0.101001 -0.401918 3
-0.00699219 -0.415256 3
-0.0126848 -0.416023 3
-0.0118594 -0.416948 3
0.0950665 -0.407064 3
-0.0689047 -0.413213 3
-0.133885 -0.397899 3
-0.102529 -0.408036 3
0.139526 -0.397866 3
-0.075491 -0.415724 3
-0.00462128 -0.423398 3
0.150351 -0.396794 3
-0.0299184 -0.424171 3
-0.0506469 -0.423106 3
-0.0386737 -0.425272 3
-0.0334022 -0.426622 3
-0.00542426 -0.428795 3
0.0689363 -0.424164 3
0.0168865 -0.430299 3
-0.0939636 -0.421177 3
-0.0566671 -0.428703 3
-0.0225095 -0.432748 3
0.0634296 -0.429577 3
-0.0953165 -0.424567 3
0.000900035 -0.436035 3
-0.0820357 -0.429167 3
0.0174614 -0.43749 3
0.00149737 -0.438736 3
-0.0723878 -0.433639 3
-0.118329 -0.424352 3
-0.0992595 -0.430137 3
-0.096554 -0.431676 3
-0.0116347 -0.443091 3
0.0361902 -0.442667 3
0.0209199 -0.444553 3
-0.0673956 -0.440824 3
0.0167383 -0.446533 3
-0.194664 -0.403217 3
-0.0918473 -0.439147 3
-0.0256611 -0.448817 3
0.130414 -0.431159 3
-0.128348 -0.432718 3
-0.085522 -0.444092 3
-0.0339184 -0.451882 3
-0.195625 -0.409751 3
-0.168312 -0.422676 3
-0.148593 -0.430958 3
0.0920667 -0.447382 3
-0.205648 -0.408852 3
0.0212279 -0.458067 3
-0.0740448 -0.453454 3
-0.132802 -0.440789 3
0.142291 -0.438766 3
-0.0707453 -0.456715 3
-0.229002 -0.402474 3
-0.215671 -0.41079 3
-0.0444414 -0.462736 3
-0.0321976 -0.464652 3
0.00792288 -0.466599 3
-0.0159721 -0.467295 3
-0.0822369 -0.461194 3
0.0185689 -0.469002 3
-0.0436688 -0.468238 3
-0.156378 -0.444464 3
-0.23786 -0.407768 3
-0.0168234 -0.472674 3
-0.139525 -0.452868 3
-0.205959 -0.427776 3
-0.0887105 -0.467331 3
-0.0728429 -0.470977 3
-0.327223 -0.34772 3
-0.208746 -0.430431 3
-0.20952 -0.431057 3
-0.114481 -0.466334 3
-0.235646 -0.419416 3
-0.20518 -0.436128 3
-0.177171 -0.449206 3
-0.188501 -0.445549 3
-0.113354 -0.471243 3
-0.086868 -0.477752 3
-0.133735 -0.467744 3
-0.0100689 -0.487283 3
-0.146556 -0.465775 3
-0.158259 -0.462882 3
-0.0483224 -0.487702 3
-0.181804 -0.456091 3
-0.0928316 -0.483053 3
-0.265574 -0.415108 3
-0.30058 -0.391644 3
-0.127101 -0.477984 3
-0.226822 -0.440531 3
-0.197458 -0.455434 3
-0.224357 -0.443811 3
-0.131989 -0.480396 3
-0.238208 -0.438585 3
-0.246048 -0.435271 3
-0.16837 -0.471756 3
-0.120087 -0.487221 3
-0.144235 -0.481567 3
-0.0638595 -0.499538 3
-0.212883 -0.45739 3
-0.122303 -0.490384 3
-0.14663 -0.484609 3
-0.237124 -0.448365 3
-0.260027 -0.436531 3
-0.254886 -0.440594 3
-0.320144 -0.396883 3
-0.00814273 -0.510746 3
-0.0979331 -0.502253 3
-0.0189668 -0.512262 3
-0.111987 -0.501154 3
-0.0827406 -0.507717 3
-0.291004 -0.425284 3
-0.171362 -0.486944 3
-0.0608317 -0.513527 3
-0.123074 -0.503185 3
-0.224215 -0.467979 3
-0.315666 -0.412998 3
-0.226297 -0.468977 3
-0.195783 -0.483486 3
-0.246933 -0.460493 3
-0.273686 -0.446171 3
-0.319141 -0.416011 3
-0.32975 -0.408811 3
-0.169566 -0.498052 3
-0.125834 -0.511784 3
-0.251635 -0.464099 3
-0.312473 -0.426638 3
-0.233743 -0.475371 3
-0.199966 -0.49151 3
-0.0885307 -0.524107 3
-0.220229 -0.484751 3
-0.255337 -0.468239 3
-0.179952 -0.503014 3
-0.0690714 -0.530659 3
-0.262599 -0.467307 3
-0.211646 -0.493465 3
-0.217296 -0.491988 3
-0.32391 -0.43049 3
-0.39419 -0.368545 3
-0.273311 -0.466353 3
-0.148925 -0.520558 3
-0.252848 -0.479795 3
-0.170244 -0.515878 3
-0.264671 -0.475439 3
-0.428487 -0.336857 3
-0.358556 -0.411697 3
-0.343305 -0.425656 3
-0.330525 -0.436785 3
-0.321566 -0.444534 3
-0.412404 -0.363219 3
-0.3414 -0.431789 3
-0.152635 -0.529803 3
-0.265526 -0.48423 3
-0.414891 -0.365847 3
-0.287151 -0.473836 3
-0.273758 -0.482733 3
-0.448241 -0.328718 3
-0.182743 -0.525912 3
-0.387994 -0.400553 3
-0.299438 -0.471513 3
-0.303956 -0.469686 3
-0.325664 -0.456012 3
-0.325616 -0.457153 3
-0.486685 -0.281361 3
-0.356881 -0.435518 3
-0.137734 -0.546886 3
-0.347155 -0.445596 3
-0.515698 -0.232693 3
-0.3566 -0.440395 3
-0.239455 -0.514582 3
-0.457371 -0.337592 3
-0.378211 -0.425603 3
-0.430911 -0.373529 3
-0.221405 -0.526513 3
-0.447633 -0.356218 3
-0.293989 -0.491801 3
-0.297698 -0.490619 3
-0.367565 -0.441885 3
-0.295577 -0.494001 3
-0.406388 -0.40901 3
-0.288457 -0.500273 3
-0.412395 -0.405526 3
-0.152906 -0.558734 3
-0.505256 -0.285177 3
-0.131593 -0.565984 3
-0.224971 -0.536741 3
-0.330009 -0.480465 3
-0.424488 -0.400766 3
-0.333912 -0.479957 3
-0.410944 -0.417176 3
-0.381072 -0.445815 3
-0.200926 -0.551953 3
-0.472393 -0.350611 3
-0.494618 -0.320151 3
-0.401913 -0.432056 3
-0.510473 -0.297805 3
-0.211092 -0.55297 3
-0.401129 -0.436461 3
-0.455502 -0.380775 3
-0.456401 -0.381104 3
-0.3286 -0.496626 3
-0.273976 -0.529741 3
-0.367581 -0.470795 3
-0.320166 -0.505307 3
-0.339689 -0.493489 3
-0.356913 -0.4823 3
-0.254274 -0.544451 3
-0.478021 -0.365598 3
-0.431622 -0.420658 3
-0.33389 -0.502847 3
-0.386412 -0.464878 3
-0.447169 -0.408112 3
-0.423889 -0.433504 3
-0.474498 -0.378883 3
-0.546126 -0.267473 3
-0.461535 -0.397338 3
-0.253705 -0.554638 3
-0.450125 -0.412889 3
-0.58366 -0.183117 3
-0.367871 -0.489863 3
-0.430796 -0.436822 3
-0.488916 -0.372111 3
-0.570372 -0.230844 3
-0.487849 -0.376465 3
-0.461648 -0.40953 3
-0.388112 -0.480953 3
-0.500807 -0.363666 3
-0.574122 -0.233582 3
-0.532215 -0.319439 3
-0.493107 -0.378496 3
-0.467276 -0.411324 3
-0.478924 -0.39911 3
-0.431704 -0.451013 3
-0.536499 -0.321053 3
-0.521238 -0.346907 3
-0.54659 -0.30725 3
-0.493551 -0.388202 3
-0.512601 -0.364233 3
-0.444297 -0.446273 3
-0.534607 -0.3345 3
-0.565101 -0.281945 3
-0.417631 -0.474926 3
-0.394707 -0.495295 3
-0.445855 -0.451072 3
-0.601635 -0.20355 3
-0.456071 -0.443329 3
-0.589931 -0.240147 3
-0.34768 -0.534749 3
-0.452005 -0.451308 3
-0.51299 -0.382073 3
-0.590761 -0.247576 3
-0.519652 -0.376043 3
-0.558375 -0.317524 3
-0.592524 -0.250354 3
-0.48097 -0.428474 3
-0.622632 -0.168561 3
-0.550365 -0.338149 3
-0.507321 -0.401293 3
-0.561549 -0.322862 3
-0.371261 -0.531893 3
-0.580863 -0.290712 3
-0.517186 -0.394468 3
-0.547869 -0.352276 3
-0.543179 -0.361094 3
-0.55164 -0.349717 3
-0.617334 -0.216069 3
-0.649148 -0.0870235 3
-0.577 -0.311798 3
-0.454672 -0.473923 3
-0.610288 -0.245076 3
-0.473442 -0.457769 3
-0.605541 -0.261165 3
-0.43823 -0.493994 3
-0.479547 -0.455303 3
-0.549165 -0.369968 3
-0.47516 -0.462467 3
-0.571283 -0.338354 3
-0.620092 -0.239857 3
-0.506986 -0.43152 3
-0.570994 -0.344108 3
-0.616558 -0.255934 3
-0.472216 -0.473141 3
-0.585342 -0.3247 3
-0.644399 -0.184425 3
-0.666147 -0.0819689 3
-0.639012 -0.208195 3
-0.555902 -0.379297 3
-0.622099 -0.259034 3
-0.585883 -0.334756 3
-0.645188 -0.200673 3
-0.589819 -0.331465 3
-0.622321 -0.267753 3
-0.653722 -0.18123 3
-0.641267 -0.224046 3
-0.635565 -0.242285 3
-0.522194 -0.437247 3
-0.642368 -0.229047 3
-0.661015 -0.17143 3
-0.675823 -0.104037 3
-0.658306 -0.18822 3
-0.639806 -0.246325 3
-0.603183 -0.32777 3
-0.687309 0.0103623 3
-0.620636 -0.297575 3
-0.672767 -0.149552 3
-0.622871 -0.297079 3
-0.462656 -0.513243 3
-0.691332 -0.0278314 3
-0.628748 -0.290926 3
-0.64029 -0.266909 3
-0.642959 -0.262804 3
-0.559946 -0.412522 3
-0.696366 -0.00649871 3
-0.69559 -0.0487606 3
-0.68267 -0.14643 3
-0.670593 -0.197597 3
-0.567105 -0.410355 3
-0.679446 -0.172091 3
-0.588173 -0.382856 3
-0.699607 0.065892 3
-0.670429 -0.213503 3
-0.550733 -0.43934 3
-0.626875 -0.323457 3
-0.636909 -0.305313 3
-0.582501 -0.401042 3
-0.65402 -0.271431 3
-0.690539 -0.16078 3
-0.681228 -0.199753 3
-0.700457 -0.120882 3
-0.6618 -0.26183 3
-0.696839 -0.149103 3
-0.557468 -0.445343 3
-0.712054 -0.0580262 3
-0.655943 -0.285332 3
-0.716047 0.0155754 3
-0.709396 0.104947 3
-0.715616 -0.0586866 3
-0.71743 -0.0462431 3
-0.716406 -0.0700237 3
-0.707363 -0.138114 3
-0.563142 -0.45123 3
-0.674366 -0.259364 3
-0.698104 -0.189716 3
-0.709517 -0.145712 3
-0.706366 0.164312 3
-0.709351 -0.155177 3
-0.701277 -0.191777 3
-0.725246 0.0624247 3
-0.638255 -0.351884 3
-0.727435 -0.0578198 3
-0.647238 -0.338975 3
-0.729396 -0.0558546 3
-0.685071 -0.259104 3
-0.728665 0.0826125 3
-0.681674 -0.2728 3
-0.663679 -0.316156 3
-0.719812 -0.153686 3
-0.736164 -0.0337392 3
-0.731377 -0.0974299 3
-0.727 -0.131172 3
-0.706885 -0.217669 3
-0.735648 -0.0849836 3
-0.711055 -0.210086 3
-0.702356 -0.240351 3
-0.698213 -0.254774 3
-0.73468 0.118306 3
-0.743007 -0.0550653 3
-0.743145 -0.0645811 3
-0.732621 -0.145074 3
-0.703571 -0.253208 3
-0.681598 -0.309675 3
-0.739132 0.124535 3
-0.747334 -0.0683249 3
-0.749868 -0.0471942 3
-0.70571 -0.260494 3
-0.737162 -0.154376 3
-0.686693 -0.31153 3
-0.747875 0.103148 3
-0.752858 -0.0672498 3
-0.731879 -0.192441 3
-0.738941 -0.167364 3
-0.672931 -0.350107 3
-0.718489 -0.246073 3
-0.708632 -0.275659 3
-0.742631 0.167384 3
-0.758515 -0.0744723 3
-0.742611 -0.175484 3
-0.707391 -0.288511 3
-0.740572 -0.191238 3
-0.678226 -0.355537 3
-0.759256 0.106341 3
-0.766102 0.0474027 3
-0.719533 0.269844 3
-0.766094 -0.0709193 3
-0.735344 0.229315 3
-0.767317 0.0770079 3
-0.76088 0.130984 3
-0.756605 -0.158227 3
-0.773859 -0.00474331 3
-0.637529 0.440265 3
-0.749144 -0.201138 3
-0.756713 -0.174516 3
-0.775953 -0.0486563 3
-0.765622 -0.140343 3
-0.749053 -0.214931 3
-0.773213 0.104034 3
-0.778706 -0.0608648 3
-0.77823 -0.0765106 3
-0.777234 -0.0938809 3
-0.782162 0.0503873 3
-0.782966 0.0519024 3
-0.78535 -0.019251 3
-0.785671 0.0357994 3
-0.771483 0.157459 3
-0.788033 0.0200516 3
-0.756858 0.223573 3
-0.787558 0.0632069 3
-0.787515 0.0740754 3
-0.732683 0.300448 3
-0.792226 0.0299605 3
-0.791046 0.0647803 3
-0.784659 0.125265 3
-0.794038 0.0481382 3
-0.785103 -0.133645 3
-0.770522 0.204886 3
-0.793597 0.0855858 3
-0.778797 0.178983 3
-0.77255 0.207764 3
-0.772793 0.210317 3
-0.720683 0.351429 3
-0.800154 0.06391 3
-0.7648 0.246699 3
-0.786388 -0.169767 3
-0.769678 -0.23722 3
-0.771915 0.232973 3
-0.807206 0.00162967 3
-0.777271 0.221107 3
-0.772344 0.240792 3
-0.799434 0.129844 3
-0.810082 0.0343634 3
-0.80121 0.130149 3
-0.810384 -0.0601481 3
-0.812687 0.0366705 3
-0.798531 0.160059 3
-0.778779 0.241334 3
-0.810202 -0.0989053 3
-0.799458 0.16896 3
-0.762078 0.297305 3
-0.7415 0.347571 3
-0.803528 0.162624 3
-0.793138 0.210984 3
-0.821443 0.0171445 3
-0.805501 0.166466 3
-0.808704 0.154996 3
-0.789625 0.236651 3
-0.819969 0.0929905 3
-0.696087 0.444913 3
-0.780686 0.272953 3
-0.821236 0.105049 3
-0.81239 0.164257 3
-0.745293 0.364678 3
-0.828531 -0.0590261 3
-0.681362 0.476645 3
-0.811728 0.184501 3
-0.83293 0.0259207 3
-0.778495 0.299819 3
-0.828086 0.108275 3
-0.758111 0.352455 3
-0.830542 0.103267 3
-0.752801 0.367782 3
-0.79647 0.262903 3
-0.793528 0.274423 3
-0.724841 0.425574 3
-0.824129 0.169811 3
-0.639127 0.548687 3
-0.770812 0.341919 3
-0.828185 0.163367 3
-0.74358 0.401484 3
-0.840709 -0.0939879 3
-0.815172 0.229442 3
-0.754974 0.385604 3
-0.757002 0.383605 3
-0.831146 0.17587 3
-0.757416 0.386764 3
-0.746265 0.40974 3
-0.747145 0.41001 3
-0.675441 0.5212 3
-0.760483 0.388681 3
-0.85371 0.0461136 3
-0.79035 0.328383 3
-0.856702 -0.00971716 3
-0.840828 0.169073 3
-0.738311 0.4382 3
-0.846935 0.146193 3
-0.805591 0.302065 3
-0.803057 0.31124 3
-0.813262 0.286231 3
-0.860133 0.0710595 3
-0.808161 0.305467 3
-0.863876 0.0413426 3
-0.568408 0.653041 3
-0.77615 0.385619 3
-0.770626 0.398509 3
-0.817137 0.294152 3
-0.855634 0.153926 3
-0.719237 0.489968 3
-0.859723 0.140765 3
-0.659735 0.570315 3
-0.81027 0.324875 3
-0.762414 0.42706 3
-0.780704 0.394629 3
-0.832809 0.270622 3
-0.828745 0.285602 3
-0.711182 0.513991 3
-0.863231 0.162421 3
-0.841532 0.254866 3
-0.473284 0.742105 3
-0.860151 0.190903 3
-0.770849 0.428584 3
-0.724405 0.504697 3
-0.874631 0.126866 3
-0.612203 0.638651 3
-0.794561 0.391068 3
-0.768708 0.441527 3
-0.879583 0.117435 3
-0.880087 0.12043 3
-0.85389 0.248051 3
-0.889151 0.0408734 3
-0.768259 0.451268 3
-0.666533 0.592625 3
-0.857909 0.247127 3
-0.830841 0.329229 3
-0.818869 0.360212 3
-0.685491 0.576207 3
-0.737492 0.509542 3
-0.803531 0.39935 3
-0.888722 0.13013 3
-0.674206 0.594833 3
-0.76504 0.474039 3
-0.878293 0.200559 3
-0.57813 0.692107 3
-0.577541 0.693771 3
-0.677219 0.598225 3
-0.522866 0.738065 3
-0.721997 0.546332 3
-0.900818 0.0995918 3
-0.693991 0.584296 3
-0.670776 0.612144 3
-0.715154 0.561117 3
-0.745132 0.522221 3
-0.835827 0.361896 3
-0.812977 0.412659 3
-0.750832 0.518761 3
-0.73126 0.547508 3
-0.866231 0.292913 3
-0.763868 0.504289 3
-0.80138 0.444119 3
-0.491866 0.774062 3
-0.799203 0.451698 3
-0.769082 0.502916 3
-0.757968 0.521107 3
-0.76848 0.507114 3
-0.458276 0.799606 3
-0.53631 0.750613 3
-0.672154 0.633183 3
-0.859709 0.339522 3
-0.669046 0.639077 3
-0.747311 0.547024 3
-0.66769 0.643093 3
-0.867719 0.328808 3
-0.542727 0.753771 3
-0.793387 0.4847 3
-0.526025 0.767705 3
-0.729219 0.579647 3
-0.780083 0.510784 3
-0.918887 0.163577 3
-0.754437 0.551016 3
-0.82947 0.431808 3
-0.738061 0.575699 3
-0.725316 0.5931 3
-0.759869 0.549672 3
-0.539489 0.768233 3
-0.695072 0.632296 3
-0.843201 0.416687 3
-0.854605 0.394921 3
-0.755312 0.563483 3
-0.774572 0.53828 3
-0.864814 0.378821 3
-0.691173 0.644508 3
-0.915393 0.238472 3
-0.613815 0.720937 3
-0.879079 0.354184 3
-0.781088 0.538364 3
-0.748968 0.583688 3
-0.768533 0.559207 3
-0.761527 0.570216 3
-0.757585 0.576932 3
-0.778139 0.550456 3
-0.32571 0.896734 3
-0.684241 0.666148 3
-0.623536 0.724474 3
-0.510911 0.808921 3
-0.746895 0.59938 3
-0.721215 0.631414 3
-0.789781 0.544801 3
-0.452291 0.847186 3
-0.638084 0.718938 3
-0.65786 0.702122 3
-0.65154 0.709216 3
-0.591373 0.761252 3
-0.660379 0.703465 3
-0.490151 0.832139 3
-0.747174 0.613331 3
-0.748629 0.612978 3
-0.657802 0.710794 3
-0.758195 0.604001 3
-0.545189 0.802616 3
-0.444464 0.863496 3
-0.698707 0.67582 3
-0.301351 0.925129 3
-0.517209 0.825182 3
-0.853057 0.471677 3
-0.407834 0.886349 3
-0.763556 0.608838 3
-0.527194 0.823121 3
-0.515853 0.831336 3
-0.741145 0.640072 3
-0.615208 0.763068 3
-0.545821 0.81523 3
-0.336703 0.922453 3
-0.605727 0.77405 3
-0.451006 0.874313 3
-0.408472 0.895966 3
-0.556808 0.813231 3
-0.467767 0.868533 3
-0.347832 0.924092 3
-0.752521 0.640645 3
-0.263261 0.953514 3
-0.506931 0.85047 3
-0.264549 0.955027 3
-0.243141 0.96163 3
-0.679131 0.724168 3
-0.704382 0.700908 3
-0.231145 0.967363 3
-0.60659 0.789341 3
-0.555173 0.827399 3
-0.348603 0.934386 3
-0.538246 0.840649 3
-0.324112 0.945066 3
-0.421427 0.906862 3
